doi,oa_type,is_oa,title,published_date,published_year,genre,journal_is_in_doaj,journal_issns,journal_name,publisher
10.1016/j.cpc.2018.01.009,repository,True, OpTHyLiC : An optimised tool for hybrid limits computation,2018-05-01,2018.0,journal-article,False,0010-4655,Computer Physics Communications,Elsevier BV
10.1016/j.cpc.2018.04.001,repository,True,Backward Monte-Carlo applied to muon transport,2018-08-01,2018.0,journal-article,False,0010-4655,Computer Physics Communications,Elsevier BV
10.1016/j.cplett.2018.01.046,repository,True,Size-effects on the surface tension near the critical point : Monte Carlo simulations of the Lennard-Jones fluid,2018-02-01,2018.0,journal-article,False,0009-2614,Chemical Physics Letters,Elsevier BV
10.1016/j.crci.2018.02.002,publisher;repository,True,"Fluorine in the Earth and the solar system, where does it come from and can it be found?",2018-08-01,2018.0,journal-article,False,1631-0748,Comptes Rendus Chimie,Elsevier BV
10.1016/j.crci.2018.02.012,publisher,True,Effect of fluorination on the stability of carbon nanofibres in organic solvents,2018-08-01,2018.0,journal-article,False,1631-0748,Comptes Rendus Chimie,Elsevier BV
10.1016/j.crci.2018.03.009,publisher;repository,True,From hydrophilic to hydrophobic wood using direct fluorination: A localized treatment,2018-08-01,2018.0,journal-article,False,1631-0748,Comptes Rendus Chimie,Elsevier BV
10.1016/j.crci.2018.05.006,publisher,True,Surface reactivity of uranium hexafluoride (UF 6 ),2018-08-01,2018.0,journal-article,False,1631-0748,Comptes Rendus Chimie,Elsevier BV
10.1016/j.crvi.2018.01.006,publisher,True,A mimetic nesting association between a timid social wasp and an aggressive arboreal ant,2018-03-01,2018.0,journal-article,False,1631-0691,Comptes Rendus Biologies,Elsevier BV
10.1016/j.crvi.2018.02.002,publisher;repository,True,An arboreal spider protects its offspring by diving into the water of tank bromeliads,2018-03-01,2018.0,journal-article,False,1631-0691,Comptes Rendus Biologies,Elsevier BV
10.1016/j.crvi.2018.05.001,publisher;repository,True,"Forces, failles et opportunités de la recherche française en écologie trophique",2018-07-01,2018.0,journal-article,False,1631-0691,Comptes Rendus Biologies,Elsevier BV
10.1016/j.dam.2017.02.011,closed,False,Minimal arc-sets spanning dicycles,2018-05-01,2018.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2017.06.005,repository,True,Polyhedra associated with identifying codes in graphs,2018-08-01,2018.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2017.12.022,repository,True,Complexity of Grundy coloring and its variants,2018-07-01,2018.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2018.03.022,repository,True,Algorithms for computing the Shapley value of cooperative games on lattices,2018-11-01,2018.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2018.03.068,closed,False,Representation of lattices via set-colored posets,2018-11-01,2018.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2018.05.049,repository,True,Efficient independent set approximation in unit disk graphs,2020-06-01,2020.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2018.09.004,repository,True,Homomorphism bounds of signed bipartite K4-minor-free graphs and edge-colorings of 2k-regular K4-minor-free multigraphs,2019-05-01,2019.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.dam.2018.11.016,repository,True,A closed sets based learning classifier for implicit authentication in web browsing,2020-02-01,2020.0,journal-article,False,0166-218X,Discrete Applied Mathematics,Elsevier BV
10.1016/j.diabet.2018.01.014,closed,False,"Practical management of diabetes patients before, during and after surgery: A joint French diabetology and anaesthesiology position statement",2018-06-01,2018.0,journal-article,False,1262-3636,Diabetes & Metabolism,Elsevier BV
10.1016/j.diabet.2018.09.001,closed,False,High-intensity interval training is more effective than moderate-intensity continuous training in reducing abdominal fat mass in postmenopausal women with type 2 diabetes: a randomized crossover study,2018-12-01,2018.0,journal-article,False,1262-3636,Diabetes & Metabolism,Elsevier BV
10.1016/j.dib.2018.02.076,publisher;repository,True,Circulating levels of non-muscle-specific miRNAs in response to acute muscle damage in rat,2018-06-01,2018.0,journal-article,True,2352-3409,Data in Brief,Elsevier BV
10.1016/j.diii.2018.04.013,publisher,True,Shear wave elastography safety in fetus: A quantitative health risk assessment,2018-09-01,2018.0,journal-article,False,2211-5684,Diagnostic and Interventional Imaging,Elsevier BV
10.1016/j.disc.2017.09.012,repository,True,Improved FPT algorithms for weighted independent set in bull-free graphs,2018-02-01,2018.0,journal-article,False,0012-365X,Discrete Mathematics,Elsevier BV
10.1016/j.disc.2017.10.014,repository,True,Decomposition techniques applied to the Clique-Stable set separation problem,2018-05-01,2018.0,journal-article,False,0012-365X,Discrete Mathematics,Elsevier BV
10.1016/j.drugalcdep.2017.09.038,closed,False,Cannabinoid hyperemesis syndrome: Review of the literature and of cases reported to the French addictovigilance network,2018-01-01,2018.0,journal-article,False,0376-8716,Drug and Alcohol Dependence,Elsevier BV
10.1016/j.ecolecon.2018.01.025,closed,False,Income-generating Effects of Biofuel Policies: A Meta-analysis of the CGE Literature,2018-05-01,2018.0,journal-article,False,0921-8009,Ecological Economics,Elsevier BV
10.1016/j.ecolind.2018.08.047,publisher;repository,True,Foliar optical traits indicate that sealed planting conditions negatively affect urban tree health,2018-12-01,2018.0,journal-article,False,1470-160X,Ecological Indicators,Elsevier BV
10.1016/j.econmod.2017.10.013,closed,False,Time-varying efficiency in food and energy markets: Evidence and implications,2018-04-01,2018.0,journal-article,False,0264-9993,Economic Modelling,Elsevier BV
10.1016/j.econmod.2018.04.006,closed,False,"Public spending, credit and natural capital: Does access to capital foster deforestation?",2018-06-01,2018.0,journal-article,False,0264-9993,Economic Modelling,Elsevier BV
10.1016/j.ejc.2018.07.009,repository,True,Linear rank-width of distance-hereditary graphs II. Vertex-minor obstructions,2018-12-01,2018.0,journal-article,False,0195-6698,European Journal of Combinatorics,Elsevier BV
10.1016/j.ejca.2018.03.015,closed,False,Time trends of overall survival among metastatic breast cancer patients in the real-life ESME cohort,2018-06-01,2018.0,journal-article,False,0959-8049,European Journal of Cancer,Elsevier BV
10.1016/j.ejmech.2018.08.060,closed,False,Structure-activity relationship study of hypoxia-activated prodrugs for proteoglycan-targeted chemotherapy in chondrosarcoma,2018-10-01,2018.0,journal-article,False,0223-5234,European Journal of Medicinal Chemistry,Elsevier BV
10.1016/j.ejmp.2017.12.008,closed,False,Mechanistic DNA damage simulations in Geant4-DNA Part 2: Electron and proton damage in a bacterial cell,2018-04-01,2018.0,journal-article,False,1120-1797,Physica Medica,Elsevier BV
10.1016/j.ejmp.2018.02.011,closed,False,Mechanistic DNA damage simulations in Geant4-DNA part 1: A parameter study in a simplified geometry,2018-04-01,2018.0,journal-article,False,1120-1797,Physica Medica,Elsevier BV
10.1016/j.ejor.2017.08.021,closed,False,Solving the Flexible Job Shop Scheduling Problem with Sequence-Dependent Setup Times,2018-03-01,2018.0,journal-article,False,0377-2217,European Journal of Operational Research,Elsevier BV
10.1016/j.ejor.2018.01.052,closed,False,Comparing Sequential and Integrated Approaches for the Production Routing Problem,2018-09-01,2018.0,journal-article,False,0377-2217,European Journal of Operational Research,Elsevier BV
10.1016/j.ejpb.2017.11.012,repository,True,Retrograded starch/pectin coated gellan gum-microparticles for oral administration of insulin: a technological platform for protection against enzymatic degradation and improvement of intestinal permeability,2018-02-01,2018.0,journal-article,False,0939-6411,European Journal of Pharmaceutics and Biopharmaceutics,Elsevier BV
10.1016/j.ejpb.2017.12.007,closed,False,In vivo release of peptide loaded PLGA microspheres assessed through deconvolution coupled with mechanistic approach,2018-04-01,2018.0,journal-article,False,0939-6411,European Journal of Pharmaceutics and Biopharmaceutics,Elsevier BV
10.1016/j.ejps.2017.10.013,closed,False,Implementing the additional strength biowaiver for generics: EMA recommended approaches and challenges for a US-FDA submission,2018-01-01,2018.0,journal-article,False,0928-0987,European Journal of Pharmaceutical Sciences,Elsevier BV
10.1016/j.enbuild.2017.10.024,closed,False,Hygro-thermal properties of silica aerogel blankets dried using microwave heating for building thermal insulation,2018-01-01,2018.0,journal-article,False,0378-7788,Energy and Buildings,Elsevier BV
10.1016/j.encep.2018.10.005,closed,False,Paquet neutre : l’étude qui fait tousser les tabacologues,2018-12-01,2018.0,journal-article,False,0013-7006,L'Encéphale,Elsevier BV
10.1016/j.endm.2018.01.019,closed,False,Methods for solving road network problems with disruptions,2018-02-01,2018.0,journal-article,False,1571-0653,Electronic Notes in Discrete Mathematics,Elsevier BV
10.1016/j.endm.2018.03.006,closed,False,A MILP-based VND for the min-max regret Shortest Path Tree Problem with interval costs,2018-04-01,2018.0,journal-article,False,1571-0653,Electronic Notes in Discrete Mathematics,Elsevier BV
10.1016/j.energy.2018.09.019,closed,False,Passive design optimization of low energy buildings in different climates,2018-12-01,2018.0,journal-article,False,0360-5442,Energy,Elsevier BV
10.1016/j.engappai.2018.05.010,closed,False,A Dial-a-Ride evaluation for solving the job-shop with routing considerations,2018-09-01,2018.0,journal-article,False,0952-1976,Engineering Applications of Artificial Intelligence,Elsevier BV
10.1016/j.engstruct.2018.03.053,repository,True,Reliability assessment and updating of notched timber components subjected to environmental and mechanical loading,2018-07-01,2018.0,journal-article,False,0141-0296,Engineering Structures,Elsevier BV
10.1016/j.engstruct.2018.03.077,closed,False,The lateral load resistance of unclassified cross-laminated timber walls: Experimental tests and theoretical approach,2018-07-01,2018.0,journal-article,False,0141-0296,Engineering Structures,Elsevier BV
10.1016/j.engstruct.2018.07.053,closed,False,Reliability analysis of embankment dam sliding stability using the sparse polynomial chaos expansion,2018-11-01,2018.0,journal-article,False,0141-0296,Engineering Structures,Elsevier BV
10.1016/j.envdev.2017.07.005,closed,False,Road-rail intermodal freight transport as a strategy for climate change mitigation,2018-03-01,2018.0,journal-article,False,2211-4645,Environmental Development,Elsevier BV
10.1016/j.envpol.2018.05.089,closed,False,Detection of semi-volatile compounds in cloud waters by GC×GC-TOF-MS. Evidence of phenols and phthalates as priority pollutants,2018-10-01,2018.0,journal-article,False,0269-7491,Environmental Pollution,Elsevier BV
10.1016/j.envpol.2018.09.053,repository,True,Vegetation reflectance spectroscopy for biomonitoring of heavy metal pollution in urban soils,2018-12-01,2018.0,journal-article,False,0269-7491,Environmental Pollution,Elsevier BV
10.1016/j.envres.2017.11.016,closed,False,Exposure to arsenic in tap water and gestational diabetes: A French semi-ecological study,2018-02-01,2018.0,journal-article,False,0013-9351,Environmental Research,Elsevier BV
10.1016/j.epsl.2018.01.022,repository,True,"Coexistence of enriched and modern-like 142 Nd signatures in Archean igneous rocks of the eastern Kaapvaal Craton, southern Africa",2018-04-01,2018.0,journal-article,False,0012-821X,Earth and Planetary Science Letters,Elsevier BV
10.1016/j.epsl.2018.02.004,repository,True,Enstatite chondrites EL3 as building blocks for the Earth: The debate over the 146 Sm– 142 Nd systematics,2018-04-01,2018.0,journal-article,False,0012-821X,Earth and Planetary Science Letters,Elsevier BV
10.1016/j.est.2017.12.005,closed,False,Melting and solidification behaviour of phase change materials with cyclic heating and cooling,2018-02-01,2018.0,journal-article,False,2352-152X,Journal of Energy Storage,Elsevier BV
10.1016/j.eswa.2018.01.015,closed,False,Improving Memory-Based User Collaborative Filtering with Evolutionary Multi-Objective Optimization,2018-05-01,2018.0,journal-article,False,0957-4174,Expert Systems with Applications,Elsevier BV
10.1016/j.eurpsy.2017.09.001,closed,False,Validation of a four items version of the Functional Remission of General Schizophrenia scale (the mini-FROGS) to capture the functional benefits of clinical remission,2018-01-01,2018.0,journal-article,False,"0924-9338,1778-3585",European Psychiatry,Cambridge University Press (CUP)
10.1016/j.eurpsy.2018.04.004,publisher;repository,True,Baseline results from the European non-interventional Antipsychotic Long acTing injection in schizOphrenia (ALTO) study,2018-08-01,2018.0,journal-article,False,"0924-9338,1778-3585",European Psychiatry,Cambridge University Press (CUP)
10.1016/j.exger.2018.07.003,closed,False,A new marker for nutritional assessment in acute care geriatric units: The phase angle measured by bioelectrical impedance analysis,2018-10-01,2018.0,journal-article,False,0531-5565,Experimental Gerontology,Elsevier BV
10.1016/j.exppara.2018.07.017,repository,True,In-vitro and in-vivo antileishmanial activity of inexpensive Amphotericin B formulations: Heated Amphotericin B and Amphotericin B-loaded microemulsion,2018-09-01,2018.0,journal-article,False,0014-4894,Experimental Parasitology,Elsevier BV
10.1016/j.exppara.2018.08.001,closed,False,Human cryptosporidiosis in immunodeficient patients in France (2015–2017),2018-09-01,2018.0,journal-article,False,0014-4894,Experimental Parasitology,Elsevier BV
